Date,AAP,AMZN,APTV,AZO,BBY,BKNG,BWA,CCL,CMG,CPRI,DG,DHI,DLTR,DRI,EBAY,EXPE,F,FL,GM,GPC,GPS,GRMN,HAS,HBI,HD,HLT,HOG,HRB,JWN,KMX,KSS,LB,LEG,LEN,LKQ,LOW,M,MAR,MAT,MCD,MGM,MHK,NCLH,NKE,NWL,ORLY,PHM,PVH,RCL,RL,ROST,SBUX,TGT,TIF,TJX,TPR,TSCO,UA,UAA,ULTA,VFC,WHR,WYNN,YUM,XLY
2/2/2000,,69.44,,25.81,15.8252,357.36,3.3945,28.3077,,,,1.8013,10.2778,4.118,8.0232,,21.9049,4.2496,,12.0745,32.8101,,10.226,,41.7552,,25.6848,6.353,6.8459,0.844,28.0002,6.3446,9.0275,6.124,,9.3464,14.6041,12.1293,6.5267,21.7144,8.6393,23.38,,4.6231,17.7562,6.375,3.7005,6.1989,34.2823,12.4375,1.2608,3.4292,24.0426,26.1394,1.7643,,0.9158,,,,4.0416,35.7708,,3.7176,
2/3/2000,,84.19,,26.56,16.56,357.36,3.499,29.7231,,,,1.8931,10.5133,4.217,8.7671,,21.9589,3.9988,,12.1375,37.0647,,10.7148,,41.5834,,25.8861,6.4787,6.9603,0.8125,29.424,6.6422,9.2827,6.2744,,9.3227,14.0924,12.4418,6.0128,21.4086,8.564,23.25,,4.666,15.9783,6.78,3.7549,6.3691,35.1952,12.2837,1.5559,3.3957,23.3567,27.1301,1.8339,,0.9017,,,,4.1272,35.7274,,3.814,
2/4/2000,,78.56,,26.63,18.0933,362.28,3.4603,29.3331,,,,1.8838,10.2778,4.3628,8.9318,,21.6481,4.0846,,11.9432,36.2306,,10.3498,,42.0095,,25.505,6.5672,7.115,0.844,30.4225,6.7739,8.9969,6.3702,,9.5699,13.625,13.0707,5.9409,21.482,9.0072,23.31,,4.55,13.6542,6.625,3.7549,6.087,34.83,12.0702,1.5057,3.7132,22.8475,27.0847,1.846,,0.9227,,,,3.9651,34.995,,3.8063,
2/7/2000,,75,,25.38,17.4952,361.5,3.4144,27.0873,,,,1.9118,10.0978,4.1831,9.0115,,21.594,4.0384,,12.043,35.0461,,10.4671,,40.5524,,25.4367,6.4872,7.0006,0.875,30.3503,6.667,8.8336,6.2476,,9.2851,12.7279,12.8276,5.8746,21.3719,8.6515,22.81,,4.4097,15.0719,6.5,3.6047,5.8577,32.639,13.8811,1.5057,3.6992,23.2258,26.4457,1.7331,,0.9726,,,,3.9942,34.486,,3.7819,
2/8/2000,,83.13,,25.19,18.2109,348.36,3.4468,26.8923,,,,1.9226,10.32,4.2665,9.0221,,21.6796,3.9988,,11.9432,35.0881,,10.591,,41.9271,,25.6632,6.4687,7.347,0.844,30.6579,6.7739,8.9305,6.1787,,9.5818,13.2634,12.9241,5.7696,22.2099,8.7226,22.63,,3.6057,16.5593,6.625,3.8768,5.4592,32.8654,14.0434,1.5369,3.7802,24.2866,25.9957,1.7739,,0.976,,,,3.9743,33.7536,,3.8384,
2/9/2000,,80.25,,24,17.4348,350.64,3.4791,27.0119,,,,1.932,9.8622,4.118,8.714,,21.2562,3.7547,,11.812,34.4783,,10.2651,,40.3806,,25.2569,6.1475,7.0779,0.8125,29.8264,6.5831,8.8336,6.3434,,9.1743,12.9428,12.6116,5.9409,21.9469,8.635,21.75,,3.289,15.1823,6.03,3.8507,5.3455,32.8654,13.6676,1.5188,3.7262,23.7562,25.0731,1.7234,,0.9726,,,,3.9743,34.1012,,3.8538,
2/10/2000,,76.19,,24.06,17.3171,337.5,3.5126,26.4583,,,,1.9226,9.3333,4.1362,8.6289,,21.1706,3.7942,,11.6125,34.3451,,9.7763,,40.9373,,25.2102,6.1575,7.0965,0.7815,30.2326,6.5468,8.706,6.2016,,9.111,12.8575,12.3685,5.6646,21.7144,8.6859,22.19,,3.289,15.3624,6.53,3.7963,5.8577,32.8654,12.8646,1.4937,3.4562,23.491,25.5004,1.7426,,0.9936,,,,3.9453,33.7536,,3.6611,
2/11/2000,,76.19,,23.25,17.0785,323.28,3.4791,25.4015,,,,1.873,9.0844,4.0529,8.1507,,20.7788,3.9988,,11.35,34.0367,,9.8154,,41.281,,25.1671,6.166,6.8057,0.75,30.1833,6.356,8.5478,6.0561,,9.0992,12.6016,12.6116,5.9078,21.3719,8.5963,21.81,,3.3133,15.3972,6.095,3.8376,5.8004,30.4918,12.9244,1.4746,3.5512,23.3567,24.5324,1.6921,,1.0078,,,,3.8215,32.7418,,3.5892,
2/14/2000,,74.44,,23.38,16.859,326.28,3.5188,22.3316,,,,1.932,8.9867,3.9409,8.1879,,21.1977,3.9592,,11.581,35.1372,,10.3042,,41.4528,,24.919,6.1032,6.4963,0.75,29.5682,6.3923,8.5478,6.0829,,9.2594,12.5573,12.4418,6.2891,20.7235,8.5841,22.38,,3.1486,15.9783,6.345,3.8224,5.8577,26.6575,13.2404,1.4746,3.6657,23.0703,25.2395,1.686,,0.9511,,,,3.8505,32.8598,,3.6046,
2/15/2000,,73.81,,23.38,16.8781,318,3.5512,21.3881,,,,1.932,8.7222,4.006,7.8904,,20.8914,3.7547,,11.7805,35.5297,,10.3498,,41.0679,,25.2102,6.1932,6.3231,0.7815,28.9987,6.4514,8.4202,6.3702,,9.0992,12.9428,12.6579,6.0459,20.644,8.5963,22.63,,2.9664,16.0887,6.095,4.027,5.8004,27.344,13.2917,1.4184,3.7402,22.6071,24.884,1.6476,,0.9442,,,,3.8215,32.7046,,3.6457,
2/16/2000,,70.69,,22.31,17.4952,317.64,3.4468,20.0544,,,,1.8155,8.1667,3.8263,7.4759,,20.8598,3.7942,,11.7122,34.3451,,10.3042,,39.3496,,24.448,6.1303,6.0137,0.75,27.313,5.9381,8.5478,6.1289,,8.6541,12.1752,12.6116,6.1122,20.4177,8.5576,22.63,,2.8748,16.1758,5.75,3.8507,6.0852,27.2053,13.2917,1.3612,3.6927,21.8894,23.4207,1.5719,,0.9493,,,,3.7832,33.3625,,3.5892,
2/17/2000,,69,,22.63,17.3171,330,3.3622,19.6204,,,,1.845,7.9578,3.8419,7.7203,,20.6661,3.7942,,11.7122,29.5298,,10.1022,,37.4594,,24.0453,5.8091,6.1499,0.75,26.2917,5.8561,8.5784,6.4889,,8.4068,11.7044,12.2026,5.9409,20.644,8.8123,22.44,,2.8261,15.3328,5.375,3.8507,6.3127,27.5266,12.9756,1.2799,3.7402,21.2059,23.1598,1.5345,,0.9511,,,,3.8413,35.3798,,3.7742,
2/18/2000,,64.75,,22.13,17.8547,306,3.2838,19.5386,,,,1.8434,7.64,3.7612,7.2953,,19.54,3.7942,,11.749,30.1396,,10.0239,,36.9439,,24.0453,5.7649,6.4963,0.8125,27.0055,5.8427,8.2926,6.3702,,8.6046,11.5339,11.8631,5.7696,19.8794,8.5963,22.81,,2.7286,14.4546,5.375,3.8638,6.4264,26.6575,12.8133,1.311,3.5782,20.8942,21.3411,1.5284,,0.9369,,,,3.8413,33.8281,,3.5969,
2/22/2000,,63.56,,22.38,17.0976,300.78,3.2901,19.1486,,,,1.8248,7.1244,3.7455,7.1465,,19.8463,3.7547,,11.9117,31.3242,,10.1022,,36.8614,,24.3114,5.7734,6.5737,0.8125,26.9789,5.9992,8.3233,6.2476,,8.5176,11.9398,11.6934,5.7696,19.7632,8.2275,21.38,,2.6312,14.7473,5.625,3.768,6.3691,27.0665,12.7621,1.311,3.5847,20.4516,21.4507,1.5032,,0.9369,,,,3.8123,33.8653,,3.4684,
2/23/2000,,70.44,,23.25,17.0976,311.28,3.2379,18.6391,,,,1.7767,7.9444,3.6804,8.2304,,19.3689,3.6293,,11.581,30.1131,,9.8154,,37.6725,,23.8656,5.8091,6.4963,0.8125,27.4801,5.8561,8.3743,6.1059,,8.4187,11.6635,11.4542,5.6978,19.9589,8.5189,20.94,,2.7345,14.2731,5.765,3.7136,6.3691,26.7963,12.7108,1.3301,3.7672,20.1187,22.4263,1.484,,0.9227,,,,3.8031,33.6356,,3.444,
2/24/2000,,68.44,,22.06,16.4614,340.5,3.1397,17.6797,,,,1.7378,8.0133,3.5658,8.714,,19.1437,3.7085,,11.4498,30.1131,,9.4504,,36.4697,,23.3011,6.0675,6.187,0.8125,26.2196,5.5699,8.2459,6.0331,,8.0607,11.0665,10.563,5.5264,19.1943,8.4435,20.69,,2.637,13.9394,6.53,3.6591,6.3127,25.1968,12.5485,1.318,3.7867,19.7893,22.2372,1.4395,,0.93,,,,3.7542,33.6729,,3.34,
2/25/2000,,69.13,,23.31,15.2686,341.28,3.2379,17.4461,,,,1.7472,7.7511,3.532,8.0126,,19.3419,3.6293,,11.4183,32.8271,,10.428,,36.4284,,24.786,6.1218,6.3293,0.8125,26.4094,5.7473,8.2459,5.9871,,8.2585,11.1074,10.7559,5.354,18.9619,7.985,21.63,,2.5883,13.7579,6.44,3.5242,6.3127,24.7878,12.7108,1.3742,3.6452,19.7893,22.4036,1.4274,,0.9584,,,,3.5066,33.3439,,3.3245,
2/28/2000,,65.75,,23.06,16.4423,323.28,3.2441,18.9426,,,,1.7565,8.2511,3.5163,7.7097,,19.2292,3.5039,,11.581,32.3502,,10.2651,,39.0472,,24.8291,5.9433,6.3479,0.8125,28.1179,5.9744,8.2459,6.1059,,9.0378,12.0251,10.8022,5.3883,19.0414,8.2275,21.88,,2.7169,14.2731,6.545,3.5655,6.3691,24.8682,13.4027,1.5559,3.6786,20.8517,24.0106,1.5153,,0.9868,,,,3.7832,33.5001,,3.3001,
2/29/2000,,68.88,,24,17.3775,335.64,3.3423,18.1912,,,,1.7472,8.6244,3.4356,7.6194,,18.7518,3.7547,,11.8435,33.879,,10.2651,,39.5214,,24.4911,6.2645,6.6181,0.8125,28.7823,6.4877,8.631,6.3204,,9.4572,12.5163,10.6325,5.3192,19.4206,8.1012,22.19,,2.7715,13.6116,7,3.6591,6.3127,25.9233,14.3082,1.4556,3.7942,20.8942,24.1996,1.6102,,1.022,,,,3.7741,33.9248,,3.4209,
3/1/2000,,65.88,,22.63,17.4952,386.28,3.3945,16.9726,,,,1.873,8.0978,3.5502,7.9329,,18.7338,3.9988,,11.6624,33.5775,,10.0239,,38.2361,,24.6493,6.246,6.6181,0.8125,29.8758,6.4438,8.3743,6.4659,,9.4572,12.3867,10.6093,5.2849,19.1148,7.7426,22.25,,2.7413,13.8692,6.03,3.7136,6.3127,21.527,14.5218,1.4653,3.7532,20.9828,25.973,1.6668,,1.072,,,,3.8123,33.3814,,3.6213,
3/2/2000,,62.56,,22.81,18.1505,429,3.4468,16.3411,,,,1.873,8.3889,3.5007,7.9754,,18.6392,4.5399,,11.5933,31.0318,,9.9392,,37.8924,,25.3252,6.2731,6.6398,0.844,29.2341,6.4438,8.3127,6.4659,,9.0992,12.4311,10.563,5.2501,18.8885,7.7426,21.94,,2.869,13.9394,5.53,3.62,6.2554,20.7943,14.7353,1.7673,3.5912,21.3369,25.4777,1.6921,,1.022,,,,3.7542,32.1696,,3.5571,
3/3/2000,,62.5,,22.44,19.2448,450,3.4081,16.499,,,,1.8838,8.7089,3.532,7.9435,,19.2292,4.5795,,11.6305,31.9084,,10.1804,,37.4594,,26.562,6.4073,6.9877,0.8125,28.8545,6.4802,8.2151,6.5349,,9.297,12.3253,10.4897,5.6646,19.7632,7.7426,21.44,,2.8631,14.1619,6.065,3.5917,6.1989,21.2486,14.0434,1.6988,4.0167,21.8681,25.9012,1.7113,,1.0078,,,,3.745,32.6006,,3.3567,
3/6/2000,,63.94,,22.38,19.4038,541.14,3.4144,15.3119,,,,1.845,7.9578,3.532,8.5864,,18.8914,4.4937,,11.3275,31.5578,,9.9783,,37.0333,,25.5949,6.3887,6.8324,1.0315,29.162,6.4208,7.9892,6.4889,,8.9013,11.7488,10.2968,5.4922,19.3044,7.9463,20.63,,2.7774,13.5413,5.47,3.5242,6.4264,21.2486,13.6163,1.7612,3.8752,21.514,24.7441,1.6547,,1.0362,,,,3.5066,32.6755,,3.5571,
3/7/2000,,63.5,,21.13,18.669,471.78,3.3361,15.4698,,,,1.7565,7.7356,3.2897,8.6502,,18.5266,4.4541,,10.7959,30.1552,,9.4504,,36.0298,,24.6278,6.0675,6.5995,1.219,28.6419,6.1218,7.9276,6.2246,,8.2347,11.2576,10.2737,5.2501,18.2768,7.9993,21,,2.7169,13.1374,4.8125,3.4698,6.4828,20.3327,13.5651,1.7049,3.6862,20.5401,23.4207,1.5789,,0.997,,,,3.3721,31.5074,,3.3965,
3/8/2000,,63.63,,22,19.3847,525.36,3.2703,15.1162,,,,1.7767,8.3889,3.2715,9.7766,,19.1707,4.6191,,11.0298,30.8144,,9.2027,,36.1123,,24.8075,6.0504,6.7734,1.2815,30.3731,6.1812,8.1176,6.3434,,8.6798,11.6192,10.3701,5.0926,18.809,7.8444,19.75,,2.6555,13.5003,4.625,3.4153,6.2554,19.6366,13.2917,1.6918,3.6592,20.6074,23.6551,1.5911,,1.0078,,,,3.4256,31.0015,,3.3965,
3/9/2000,,68.81,,22.75,20.3581,562.14,3.2379,14.6426,,,,1.8543,9.5,3.3366,9.6969,,18.7518,4.6587,,10.9288,31.9996,,9.5286,,38.0452,,24.786,6.1967,6.9287,1.3125,33.0308,6.5166,8.667,6.4659,,9.1862,11.6635,10.4164,5.0926,19.5736,8.203,20.31,,2.6068,13.2837,5.47,3.5242,6.5169,20.1495,13.5053,1.6737,3.9022,21.2696,24.6723,1.5789,,0.9868,,,,3.6864,32.2883,,3.5892,
3/10/2000,,66.88,,21.81,19.8428,567,3.3162,14.5605,,,,1.7953,8.9022,3.3705,10.2708,,18.495,4.6191,,10.9979,32.3502,,9.3722,,36.8002,,25.0304,6.1694,6.8728,1.2815,32.7688,6.5166,8.7286,6.4659,,8.9013,12.0456,10.3933,5.058,19.4206,8.2275,19.81,,2.6195,12.587,5,3.4567,6.2883,19.6952,13.3515,1.6546,3.8482,21.5352,25.3869,1.5405,,1.0078,,,,3.5599,31.2701,,3.5648,
3/13/2000,,65.31,,21.31,19.5438,575.64,3.3883,14.4469,,,,1.7953,8.8756,3.3366,11.1475,,19.1707,4.5795,,11.1946,32.217,,9.4504,,36.4563,,25.6794,6.043,6.6957,1.25,32.1537,6.4093,8.631,6.4391,,8.6046,11.875,10.4897,5.7205,19.8427,7.9463,19.25,,2.8017,12.9149,5.28,3.5242,6.3459,19.1384,13.2917,1.6636,3.7532,21.7583,24.5324,1.5153,,1.0254,,,,3.5707,30.9577,,3.5326,
3/14/2000,,65.63,,22.56,19.9414,569.64,3.4008,14.0112,,,,1.7472,8.3756,3.3366,11.2112,,18.468,4.5399,,10.8331,30.8144,,9.4895,,35.9816,,25.5427,5.8907,6.5995,1.1875,31.6564,6.3978,8.5694,6.4659,,8.3831,12.1104,10.5862,5.5112,18.656,7.7426,20.38,,2.8144,12.6632,5.655,3.4284,6.174,19.0504,13.6163,1.7552,3.6117,21.5813,24.3433,1.5284,,0.9726,,,,3.5506,30.533,,3.4042,
3/15/2000,,63.75,,24.13,21.0356,534,3.4729,14.3648,,,,1.873,9.8622,3.532,10.0689,,19.8463,4.6587,,11.6943,31.5578,,9.7763,,39.2077,,26.4421,6.0171,7.2206,1.0625,32.3436,6.8405,9.3704,6.895,,8.9627,13.4101,10.7791,5.7205,19.8794,8.2275,21.25,,3.2159,13.5003,6.19,3.7375,6.0596,19.7832,14.2057,1.9062,3.8007,22.6649,26.3738,1.7173,,1.022,,,,3.6864,33.7687,,3.6611,
3/16/2000,,66.25,,26.44,23.6981,527.64,3.6296,16.7326,,,,2.1354,10.4733,3.7117,11.6629,,19.7337,4.9886,,12.4278,34.1876,,10.1022,,42.303,,29.1402,6.4841,7.7268,1.125,35.9276,7.5708,10.1713,7.3278,,9.9023,14.0071,12.2026,5.8265,20.8336,9.1688,21.06,,3.4956,14.3434,7.44,4.2001,6.0596,23.0804,14.7866,2.2202,4.1452,25.1864,30.1059,2.0204,,1.0964,,,,4.1496,36.5047,,4.2238,
3/17/2000,,64.81,,24.31,23.6981,540,3.8123,13.8155,,,,2.078,10.4178,3.6309,11.631,,20.1031,5.3581,,12.6245,32.5676,,10.226,,43.4655,,29.4316,6.4568,7.4349,1.125,34.0976,7.1644,10.2689,7.9484,,10.1752,13.666,12.2258,6.1055,20.6807,8.7858,20.75,,3.3245,14.4897,7.19,4.104,6.1172,21.0214,15.4871,2.0632,4.0027,24.6127,29.5874,1.9194,,1.0646,,,,3.9365,35.6426,,4.0144,
3/20/2000,,64.19,,25,22.5466,466.14,3.78,14.9962,,,,2.0966,9.9578,3.7117,10.4195,,19.7067,5.5297,,12.3906,33.4442,,10.3889,,43.7681,,27.8811,6.2772,7.4939,1.1565,35.3087,7.2718,9.8222,8.1399,,10.0012,13.8604,11.8169,6.0721,21.1394,9.1688,19.69,,3.2267,14.2731,7.28,4.2131,6.4026,20.7943,15.1624,1.9625,3.8007,23.5078,28.7587,1.9891,,1.093,,,,3.8593,35.5302,,3.8705,
3/21/2000,,72.38,,25.69,23.38,487.5,3.8384,15.1541,,,,2.078,10.4311,3.7924,11.3972,,20.6346,5.4043,,12.4916,34.5382,,10.5062,,43.6787,,27.7012,6.5013,7.7454,1.094,36.0681,7.3906,10.2689,7.9982,,10.0645,14.3483,12.0097,5.9325,21.5615,9.0914,19.69,,3.2394,14.7473,7.53,4.2001,6.6889,21.9813,15.2137,2.1266,4.2122,23.7061,28.4976,2.0204,,1.1214,,,,3.8593,37.7165,,3.9424,
3/22/2000,,70.69,,24.75,24.3343,522,3.8186,15.6655,,,,2.0391,10.5,3.7455,12.3589,,19.8193,5.114,,12.4331,33.2268,,10.5062,,43.3761,,28.1977,6.3404,7.6492,1.1565,35.2138,7.3312,9.9146,7.8526,,9.9774,13.8161,11.84,5.7539,21.5615,9.0914,19.63,,3.3,14.5658,7.44,4.1455,6.8032,21.8934,15.1624,2.0571,4.2262,23.6176,27.1997,2.0143,,1.1356,,,,3.8501,35.9987,,3.7497,
3/23/2000,,67.69,,24.13,25.6862,528,3.8907,15.1162,,,,2.1168,10.5,3.8263,11.8807,,20.0445,5.4439,,12.582,33.5284,,10.6692,,44.1121,,27.7444,6.3576,8.5591,1.3125,35.7378,7.3427,10.1097,8.0939,,10.3968,13.5807,12.0097,5.86,21.5248,8.5576,20.56,,3.3245,14.5658,7.375,4.2546,6.7456,22.3916,15.0599,2.0571,4.2532,24.0815,28.0246,2.0143,,1.1606,,,,3.8794,36.2298,,3.7497,
3/24/2000,,67.69,,25.56,24.7923,543,3.852,15.5455,,,,2.0873,9.9578,3.9409,12.9514,,20.1031,5.5693,,12.3587,32.785,,10.793,,44.284,,27.7444,6.1507,8.6958,1.4375,36.6604,7.4155,9.9146,8.0671,,10.6322,13.6455,11.5738,5.86,21.2924,8.5576,20.56,,3.3127,14.1268,8.125,4.2415,6.3459,22.5308,15.0599,2.038,4.1711,24.4781,29.5155,2.1093,,1.1004,,,,3.8593,35.4865,,3.8294,
3/27/2000,,73.13,,25.63,24.0575,552,3.78,15.6276,,,,2.0578,10,3.9721,12.7415,,19.9049,5.4043,,12.4916,32.5255,,11.0016,,44.284,,29.4784,6.474,8.9473,1.6565,36.592,7.5478,9.9146,7.9982,,10.5708,13.5841,11.6934,5.8935,21.2557,8.3538,20.06,,3.5141,14.156,8.19,4.2131,6.4026,22.67,14.9489,2.1195,4.2262,24.2373,30.5562,2.0901,,1.1004,,,,3.8408,35.2928,,3.814,
3/28/2000,,70.13,,26.25,26.0838,521.64,3.7664,15.3498,,,,2.0189,10,4.2977,11.8914,,20.0445,5.3581,,12.3587,32.3011,,11.0798,,44.0226,,28.6006,6.5013,8.7144,1.9375,36.1174,7.3906,9.8222,7.9024,,10.5827,13.625,11.7436,5.9995,21.4881,8.9406,20.31,,3.5992,13.9394,7.69,4.1324,6.4602,22.5308,15.7519,2.1266,4.0977,24.3931,31.2411,2.1275,,1.118,,,,3.8022,35.0992,,3.7896,
3/29/2000,,66.25,,26.81,26.4019,490.86,3.6692,15.3498,,,,1.9801,11.1111,4.4774,10.5736,,20.1842,5.4439,,12.3587,34.3208,,10.428,,47.118,,28.6905,6.4022,8.5809,1.9375,36.4022,7.5344,10.3356,7.8756,,10.8913,14.3926,12.0769,5.793,22.5157,9.45,21.13,,3.8133,14.2731,7.22,4.3222,6.8032,21.9813,17.1357,2.3399,4.2867,25.7176,30.0113,2.1345,,1.1072,,,,3.8501,36.817,,3.7253,
3/30/2000,,66.5,,27.19,26.7009,486.78,3.7925,15.1919,,,,2.078,11.4733,4.5921,11.004,,21.004,5.9388,,12.5235,35.0642,,10.8777,,46.0862,,28.2624,6.3763,8.7548,1.75,37.7993,7.9177,10.2073,8.0211,,11.4729,14.8395,12.0034,5.7539,23.0173,9.3481,23.38,,3.783,13.9394,7.5,4.4597,6.7456,21.6149,17.298,2.2332,4.2932,27.336,31.1465,2.3174,,1.1356,,,,3.8115,37.2855,,4.0221,
3/31/2000,,67,,27.75,27.3562,480,4.1131,15.6655,,,,2.0283,11.5845,4.6389,9.3516,,20.6932,5.8992,,12.6936,34.9309,,10.8777,,44.3666,,28.5574,6.4295,9.1616,1.6565,38.9156,8.0729,11.0391,8.3084,,11.548,14.4131,12.1735,5.86,22.8644,9.7801,22.38,,3.8749,14.5249,7.095,4.5557,7.0319,20.5159,15.9654,2.4214,4.8397,26.4719,31.646,2.2416,,1.164,,,,3.7142,36.6233,,3.99,
4/3/2000,,63.56,,27.88,26.3828,392.28,3.9627,15.1162,,,,2.0578,12.1667,4.6233,7.6141,,21.1706,6.7241,,12.8584,35.0642,,10.8386,,46.7741,,29.8597,6.5645,9.4132,1.9065,39.523,8.3259,10.7515,7.9024,,11.9674,14.5836,12.4633,6.1055,23.5494,9.7801,23,,3.9111,14.9639,7.375,4.5557,7.1462,19.4168,17.3493,2.2524,4.4757,27.2687,31.4076,2.4053,,1.164,,,,3.7142,37.0918,,3.8936,
4/4/2000,,63.94,,27.06,24.6524,451.5,3.8907,15.3119,,,,2.0189,11.5845,4.7535,8.8734,,22.0985,6.2688,,12.9222,35.8005,,10.8386,,44.456,,30.3094,6.3849,9.6088,1.875,37.8259,7.8947,10.8132,7.5193,,11.8071,13.625,12.73,5.86,23.5678,9.7556,22.94,,3.8075,15.7367,7.375,4.4597,6.9743,19.3728,16.5548,2.202,4.6917,26.6702,30.6508,2.3548,,1.1674,,,,3.8408,38.7659,,4.0067,
4/5/2000,,62.19,,27.69,24.7128,431.64,4.0348,15.1919,,,,2.0189,11.3622,4.8682,8.8149,,22.2112,6.5591,,12.9222,30.4217,,11.0016,,44.0226,,29.4568,6.5459,10.1119,1.844,38.3081,7.9905,10.6848,7.8526,,11.7953,13.666,12.56,6.6302,23.5861,10.0857,22,,3.8319,15.6255,7.405,4.6779,6.8032,19.0504,15.3247,2.1769,4.2727,26.2736,28.7133,2.3931,,1.1714,,,,3.7436,37.8726,,4.1428,
4/6/2000,,64.25,,28.63,25.4667,462.78,4.0996,15.2361,,,,2.078,11.8467,4.7327,9.6704,,22.4949,7.1794,,13.0232,30.8986,,11.3275,,45.3571,,29.8597,6.5286,9.9194,1.719,39.4471,8.9719,10.9775,7.8296,,11.8803,13.3487,12.9,6.9092,22.6319,10.3424,22.38,,4.0637,15.5143,7.22,4.6779,6.9743,19.0944,15.3247,2.202,4.0567,26.2063,29.209,2.3234,,1.1782,,,,3.8686,37.9476,,4.0542,
4/7/2000,,67.56,,28.94,26.0043,468.36,4.1058,15.4698,,,,2.1059,11.5978,4.6988,9.6119,,21.7922,7.793,,12.7574,31.9996,,11.0407,,44.1121,,29.8813,6.645,9.8417,1.5315,40.3203,9.3437,10.9107,7.8526,,11.9931,13.5193,12.417,6.9092,22.6319,11.027,22.25,,4.1986,15.2567,6.97,4.691,7.0886,19.0944,14.5218,2.2202,4.3267,26.2949,29.0198,2.3113,,1.2139,,,,3.725,37.5978,,4.0632,
4/10/2000,,63.38,,29.19,25.6671,437.28,4.1393,15.7097,,,,2.0484,11.2911,4.8293,8.2729,,22.9994,7.5489,,12.8903,31.4736,,11.4057,,45.873,,30.7591,6.905,9.938,1.5625,41.3074,9.3552,11.0699,7.7568,,12.1533,13.9662,12.4865,6.6971,22.2527,11.5894,22.25,,4.2045,15.2977,6.845,4.6364,7.4316,18.9625,14.4705,2.2836,3.9562,26.6278,29.1863,2.2416,,1.1674,,,,3.7142,38.4161,,4.0542,
4/11/2000,,63.38,,29.75,25.3077,390.36,4.1779,15.6655,,,,2.0391,11.2645,4.845,8.2676,,23.3958,7.5093,,13.3527,30.5058,,11.4057,,46.3476,,31.8384,6.7355,9.997,1.469,40.2444,9.8593,11.1674,7.6381,,12.0425,14.1368,12.6798,6.6971,23.054,11.6831,22.25,,4.4127,15.403,6.53,4.691,7.4316,18.3177,14.4193,2.3963,4.0977,25.8097,28.6414,2.1972,,1.2349,,,,4.0909,38.2974,,4.1749,
4/12/2000,,56.38,,29.19,26.3224,360.78,4.3481,15.1162,,,,2.0873,11.8067,4.9102,7.6194,,24.157,7.2586,,13.1242,30.7723,,10.8386,,45.6116,,31.6585,6.9237,10.4815,1.3125,40.662,9.1635,11.2958,7.8526,,12.5677,14.031,12.8266,6.7306,22.2099,12.0743,23.06,,4.3453,15.807,6.44,4.9375,7.1462,18.1346,14.257,2.3842,4.0642,25.6078,29.209,2.178,,1.2139,,,,4.1882,39.9028,,4.2238,
4/13/2000,,48,,27.81,26.9395,372.78,4.2698,15.1162,,,,2.1261,11.2356,4.7144,7.375,,24.5219,6.9286,,13.0551,29.2365,,11.0407,,42.9909,,29.0971,6.8073,10.4225,1.2345,38.384,8.9853,11.2958,7.8756,,11.776,13.5193,12.2469,6.5576,20.8764,11.9195,23,,4.2964,15.9533,6.72,4.9768,7.3173,18.3617,14.4705,2.3902,4.3018,25.0093,27.6235,2.1275,,1.1214,,,,4.1681,39.9777,,4.0786,
4/14/2000,,46.88,,26,22.308,351.3,4.0672,13.8912,,,,1.9615,10.7222,4.5187,7.4175,,23.5354,6.3479,,12.7255,27.2659,,10.1022,,41.4432,,27.3415,6.2226,9.1616,1.25,34.7886,8.4697,10.8132,7.301,,11.2278,12.8575,11.8373,6.2116,20.5278,11.0026,22.06,,4.1683,14.7825,6.47,4.6648,6.6313,16.8523,13.6676,2.2775,3.8007,24.1913,24.0514,1.9951,,1.1214,,,,4.0523,38.4161,,3.918,
4/17/2000,,47.06,,25.94,23.1828,312.36,3.9565,14.0491,,,,1.9025,11.3756,4.5839,7.6141,,25.7021,6.4337,,13.0551,27.3501,,10.3042,,39.3796,,27.8811,6.3849,8.6771,1.094,34.3824,8.2301,10.9107,7.1363,,10.7746,12.4311,11.5204,6.2786,20.6073,10.6725,22.13,,4.1067,15.9533,6.5,4.7455,6.6889,17.4019,13.4027,2.1769,3.9022,23.1289,24.7855,2.0204,,1.0788,,,,4.0616,38.1038,,3.8936,
4/18/2000,,54.94,,26.31,25.3681,384,4.0933,15.0341,,,,1.9801,11.5689,4.5526,8.6555,,24.9453,7.0936,,13.1561,26.1228,,10.428,,40.4114,,28.3344,6.1867,9.2796,1.1565,37.2298,8.4333,11.0083,7.5193,,10.8894,12.3867,11.7136,6.5576,19.8794,10.9781,21.81,,4.1438,15.0752,6.53,4.7041,6.7456,17.4019,14.0947,2.1447,4.0437,24.5702,26.8667,2.0335,,1.1356,,,,4.0616,37.5978,,3.8859,
4/19/2000,,53.44,,25.44,24.7319,390.36,4.1654,14.9962,,,,1.9801,11.2778,4.6674,7.986,,24.7741,7.1332,,13.1242,27.5254,,10.5062,,40.4114,,28.6941,6.2686,9.4722,1.094,37.564,8.577,10.9107,7.4466,,10.8478,12.6664,11.787,6.5241,20.2219,11.2063,22.31,,4.3081,15.0752,6.095,4.7324,6.9743,17.9514,13.5651,2.2524,4.0232,24.2586,26.511,2.0648,,1.1004,,,,4.0523,36.2673,,3.8063,
