Date,AAL,ALK,ALLE,AME,AOS,ARNC,BA,CAT,CHRW,CMI,CPRT,CSX,CTAS,DAL,DE,DOV,EFX,EMR,ETN,EXPD,FAST,FBHS,FDX,FLS,FTV,GD,GE,GWW,HII,HON,INFO,IR,ITW,JBHT,JCI,JEC,KSU,LHX,LMT,LUV,MAS,MMM,NLSN,NOC,NSC,PCAR,PH,PNR,PWR,RHI,ROK,ROL,ROP,RSG,RTN,SNA,SWK,TDG,TXT,UAL,UNP,UPS,URI,UTX,VRSK,WAB,WM,XYL,XLI
3/16/1998,,,,3.7526,3.3795,29.2145,32.9625,16.5416,4.1945,9.4054,0.7188,6.253,26.6955,,18.4813,17.167,17.8297,17.7679,13.3976,4.2844,2.1045,,31.8718,8.4744,,14.6095,13.9179,34.678,,24.5921,,13.4524,20.5837,5.8558,14.7653,7.6558,1.1511,17.0972,33.7561,8.4929,15.879,27.25,,32.2491,22.9505,6.1335,23.2155,9.9146,8.4712,18.46,12.1135,1.4,12.2073,,34.323,25.4226,30.224,,28.0324,,8.9581,,25.06,14.9838,,13.0017,20.7951,,
3/17/1998,,,,3.7284,3.3887,29.5186,33.3214,16.4529,4.0826,9.3946,0.7242,6.3352,25.5235,,18.6576,17.0545,17.5888,17.9421,13.7483,4.2192,2.082,,32.8863,8.5395,,14.96,14.0284,35.0587,,24.9275,,13.5394,20.3814,6.1509,14.6677,7.7314,1.2268,16.607,34.4668,8.7336,15.946,27.789,,31.4207,23.7258,6.0825,22.8659,9.9899,8.139,18.2438,11.8403,1.3796,11.8011,,34.5418,25.1308,30.224,,28.1044,,8.9158,,25.63,14.974,,12.9449,21.1344,,
3/18/1998,,,,3.7602,3.3795,29.4427,32.6037,16.6132,4.1057,9.5485,0.7267,6.3154,26.633,,18.6765,16.9689,17.7093,17.9061,13.7918,4.5039,2.082,,33.0847,8.5395,,14.7947,13.9741,35.3009,,25.191,,13.5394,20.1561,6.1901,14.5016,7.6997,1.2344,16.875,34.2299,8.4929,15.7452,27.9201,,30.7066,24.1538,6.0976,22.5164,9.931,8.2253,18.2206,12.0636,1.3757,11.9092,,34.5763,25.0607,30.224,,28.0324,,8.8736,,24.25,15.0975,,12.9449,20.7951,,
3/19/1998,,,,3.7691,3.3648,30.1014,32.9625,16.0409,4.1714,9.4916,0.7188,6.4928,26.8934,,19.0701,17.0545,17.9791,17.6987,13.7567,4.4522,2.0231,,32.0387,8.6696,,15.0939,14.0389,35.0587,,25.3048,,13.5759,20.1137,6.1138,14.6176,7.7314,1.2723,17.447,34.3779,8.4765,15.9808,28.0511,,31.1065,24.8113,6.1505,23.1875,10.1947,8.3914,18.3635,10.8552,1.3672,11.9394,,34.7605,25.7144,30.8053,,28.4835,,9.159,,24.5,15.1997,,13.0017,20.5689,,
3/20/1998,,,,3.7526,3.3548,29.6707,34.2441,16.0409,4.1714,8.6361,0.6875,6.4928,26.8413,,19.426,17.2211,17.9213,18.1495,13.8016,4.4397,1.9807,,31.5607,8.6045,,15.0112,14.3125,35.5778,,25.3827,,13.7499,20.1757,6.1385,14.8971,7.7314,1.3253,17.3031,34.6444,8.2386,15.5953,27.9022,,30.5638,25.047,6.0153,23.3926,10.2112,8.5974,18.3905,10.8672,1.3632,11.6931,,34.939,25.7553,30.9855,,28.6238,,9.2231,,23.5,15.3233,,13.2948,20.51,,
3/23/1998,,,,3.7284,3.3987,29.2653,33.0843,16.0953,4.127,8.5007,0.6617,6.4315,26.8257,,19.385,17.1941,17.6466,18.0804,13.7048,4.5039,1.978,,30.659,8.5577,,14.7219,14.1056,35.647,,25.3048,,13.4693,20.1137,5.8558,14.7152,7.7168,1.2932,17.3228,34.526,7.7601,15.5792,28.0124,,30.7066,24.191,5.9444,23.6536,10.15,9.9661,18.2206,10.7177,1.3547,11.2091,,34.7605,25.9012,30.66,,29.5261,,9.1167,,21.94,15.2623,,12.8551,20.311,,
3/24/1998,,,,3.7691,3.4126,29.0373,33.5649,16.184,4.2601,8.4915,0.6433,6.4173,26.8934,,19.7598,17.167,17.7382,18.1827,13.573,4.4522,1.9979,,30.3479,8.3286,,14.7748,14.4878,35.024,,25.6821,,13.6966,20.4009,5.9838,14.6677,7.807,1.3195,17.5287,34.1411,7.9461,15.6113,28.2745,,30.5352,24.3089,6.003,24.1477,10.2112,9.6339,18.2438,10.9051,1.3593,11.369,,34.6511,26.3739,30.8808,,29.4996,,9.2012,,24.38,15.2623,,13.03,20.3426,,
3/25/1998,,,,3.7691,3.3887,29.2653,33.8853,15.8635,4.1714,8.4715,0.625,6.4173,27.4143,,19.8007,17.167,17.5888,17.7347,13.5814,4.388,2.037,,29.3064,8.5889,,14.5566,14.3791,35.4394,,25.6402,,13.5563,20.9722,5.8682,14.8655,7.6997,1.3253,17.7738,34.1411,8.0664,15.5792,28.4412,,30.1353,24.036,6.0267,24.0311,10.503,10.5508,18.3635,11.2421,1.3547,11.5591,,34.7202,26.3739,30.5902,,29.5716,,9.2856,,24.88,15.2211,,13.03,20.1435,,
3/26/1998,,,,3.7691,3.3933,29.0879,33.4047,15.6661,4.1714,8.433,0.6979,6.4381,27.0861,,19.8385,16.996,17.4394,17.5964,13.573,4.3103,2.0654,,31.2496,8.5889,,14.5781,14.4563,35.4047,,25.2689,,13.3823,20.9526,5.8558,14.7811,7.7924,1.3444,17.5287,34.0522,7.8613,15.5631,28.4591,,29.9925,23.3413,5.9917,23.9472,10.6513,10.6305,18.3905,11.3039,1.3547,12.0474,,34.7605,26.193,30.6251,,29.3365,,9.159,,24.25,15.0761,,13.1199,20.2838,,
3/27/1998,,,,3.7526,3.3502,28.6825,32.8408,15.8807,4.2264,8.453,0.6929,6.5136,26.1746,,19.87,16.9419,17.7382,17.7679,13.4762,4.388,1.9807,,30.8844,8.5733,,14.226,14.6422,34.7472,,25.227,,13.3458,20.7274,5.8558,14.5834,7.8217,1.3632,17.0776,33.5488,7.8968,15.5631,28.1821,,29.5641,23.5335,5.814,23.9146,10.6655,10.6305,18.3635,11.4654,1.3632,12.5573,,34.6857,26.298,30.9855,,29.1697,,9.3278,,25.25,15.0563,,13.0017,20.6503,,
3/30/1998,,,,3.7373,3.3795,27.6943,32.3602,15.7376,4.2601,8.4145,0.6875,6.4928,26.2423,,19.5319,16.9689,17.3768,17.6296,13.3106,4.3745,1.8853,,30.7717,8.4588,,14.2789,14.9595,35.1625,,24.8556,,13.4861,20.7045,5.8806,14.1721,7.7607,1.365,17.058,33.0158,7.9297,15.6783,27.9201,,29.5926,23.3413,5.8527,24.0311,10.7243,10.5043,18.1473,11.4415,1.3718,12.3715,,34.11,26.1171,31.3168,,28.8133,,9.4544,,24.56,14.9838,,13.4745,20.3969,,
3/31/1998,,,,3.8086,3.4465,27.897,33.4047,15.7548,4.6152,8.4822,0.6979,6.5136,26.9559,,19.5729,17.1085,17.5888,18.0278,13.3541,4.4397,1.9528,,32.0702,8.4926,,14.2574,15.1139,35.5778,,25.1551,,13.4524,21.1754,5.8682,14.4041,7.8997,1.3329,17.0776,33.312,8.0828,15.9299,27.1011,,30.6781,23.1862,5.6306,23.9472,10.5336,11.1288,18.5334,11.4415,1.3718,12.8296,,33.7243,26.6249,32.4037,,29.1925,,9.5067,,26,15.2096,,13.9472,20.1435,,
4/1/1998,,,,3.792,3.485,27.7703,33.802,15.4686,4.3933,8.5776,0.7188,6.541,26.435,,19.3549,16.9689,17.6177,17.6462,13.117,4.6209,1.9078,,32.4354,8.2974,,14.5682,15.1577,35.0587,,25.4186,,13.6096,21.074,5.893,14.8062,7.9607,1.3365,17.0384,33.9338,8.1183,15.9701,27.4376,,31.2493,23.4157,5.6778,23.5371,10.6207,11.2949,18.3635,11.3657,1.3757,12.8036,,33.3603,26.9225,32.1131,,29.0977,,9.4966,,25.31,15.5094,,13.9189,20.7091,,
4/2/1998,,,,3.8086,3.4703,28.201,35.2053,15.4343,4.7483,8.6161,0.7188,6.5683,25.8516,,19.4939,17.167,18.0996,17.9919,13.3274,4.711,1.9105,,32.5481,8.248,,14.7847,15.3874,36.27,,26.4667,,14.2578,21.3814,6.0477,14.756,7.9754,1.3747,16.8946,33.9042,8.2031,16.2226,27.5478,,30.5352,23.4157,5.7431,24.2362,10.6207,11.5474,18.7766,11.3916,1.3593,13.0715,,33.2159,26.6657,32.4037,,29.2418,,9.7178,,25.31,15.6841,,13.8905,21.329,,
4/3/1998,,,,3.792,3.4372,27.973,35.2053,15.523,4.4607,8.713,0.7083,6.6165,26.0444,,19.238,16.8834,17.9213,17.9919,13.1787,4.711,1.8768,,32.2957,8.3286,,14.9401,15.3208,36.2007,,26.8021,,14.4514,21.3585,6.0354,14.2443,7.9436,1.3859,16.9338,33.5488,8.1703,16.1555,27.4376,,30.8494,23.8809,5.7724,23.9752,10.5784,11.5009,18.8229,11.4036,1.3672,12.5314,,33.395,26.7007,32.1131,,29.4541,,9.7921,,25.75,15.5704,,13.7108,21.5552,,
4/6/1998,,,,3.7768,3.3887,28.201,35.923,15.5945,4.4927,8.5299,0.7292,6.4862,25.5235,,18.922,16.6853,18.3694,18.1827,13.0651,4.6986,1.8403,,32.3768,8.0033,,14.8376,15.2226,36.2007,,27.1795,,14.2409,20.9497,5.8558,14.1942,7.9436,1.4331,16.5874,32.4532,8.0336,16.1877,27.3423,,30.2782,23.5708,5.6485,23.5371,10.343,11.255,18.2438,11.3039,1.3718,12.4795,,33.395,26.7007,32.2235,,30.163,,9.7397,,25.31,16.0449,,13.7108,21.4421,,
4/7/1998,,,,3.7132,3.3694,27.4663,35.6475,15.6117,4.3933,8.3376,0.7212,6.3494,25.362,,18.8619,16.5727,18.4947,18.2878,13.03,4.6468,1.8371,,31.3939,8.0033,,15.1153,15.2769,35.8547,,27.4789,,14.3111,20.7666,5.732,13.9964,7.9436,1.454,16.3226,33.4304,7.9652,15.9862,27.5478,,31.078,23.1055,5.8669,23.2761,10.0629,10.7169,18.4368,11.266,1.3547,12.4234,,33.1062,26.6657,31.4969,,30.3071,,9.603,,24.38,15.7862,,13.6541,20.7951,,
4/8/1998,,,,3.6737,3.341,27.8211,35.404,15.523,4.3489,8.1838,0.7396,6.1644,25.1328,,18.8019,16.5457,18.1911,18.2518,12.9066,4.6851,1.8232,,31.8989,8.0189,,14.8861,15.1016,35.7162,,27.2154,,14.4514,20.4396,5.7259,14.0623,7.8534,1.4104,16.4239,32.2756,7.9652,16.1367,27.5865,,30.3924,22.3674,5.8972,23.1596,10.0935,11.1288,18.5334,11.1045,1.3796,12.5316,,32.8924,26.4439,31.4214,,30.2843,,9.3801,,24.75,15.694,,13.1482,20.682,,
4/9/1998,,,,3.7844,3.3887,28.4037,35.3655,15.6832,4.2601,7.8283,0.7762,6.2607,25.8516,,18.8809,16.2081,18.8224,18.321,13.03,4.7628,1.8344,,32.7736,7.8732,,14.617,15.1682,35.5778,,27.1376,,14.3981,20.6227,5.7774,14.2443,7.99,1.4616,16.4435,32.2756,7.9652,16.0695,28.0124,,30.3639,22.1007,5.8168,23.2155,10.1358,10.9627,18.5565,11.1663,1.3507,12.7741,,33.7243,26.5548,31.8573,,30.5194,,9.5067,,25.13,15.7039,,13.1482,21.0213,,
4/13/1998,,,,3.7526,3.3548,28.9105,34.3659,15.5602,4.127,7.6745,0.7708,6.1917,25.461,,18.5459,16.4062,18.8224,18.2352,13.0118,4.7762,2.082,,32.9133,7.9538,,14.5772,15.2226,35.647,,27.4789,,14.3981,20.8287,5.893,13.9146,7.8827,1.4958,16.1592,32.3644,8.0336,15.8196,28.2179,,30.7923,21.7905,5.7043,23.5091,10.1947,10.883,18.7998,11.1284,1.3468,12.7481,,33.7936,26.4089,31.6423,,30.4739,,9.4021,,25.88,15.7862,,13.1482,21.2159,,
4/14/1998,,,,3.8874,3.3694,30.8109,34.0455,16.0781,4.1057,7.9237,0.7813,6.137,25.3307,,19.2759,16.8294,18.7019,18.4426,13.0735,4.9315,2.2621,,32.9133,8.1829,,14.7001,15.1893,36.5468,,28.2216,,14.5917,21.4011,5.959,14.2443,8.051,1.5013,16.5253,33.1047,8.0664,15.8196,27.9945,,30.878,21.7099,5.7081,23.4812,10.3853,11.0491,19.2322,11.1424,1.3632,13.4799,,33.8282,26.9925,32.1479,,30.5194,,9.2653,,29.88,16.0334,,13.0584,22.2068,,
4/15/1998,,,,3.792,3.3741,31.8244,33.6802,16.204,4.0826,7.9822,0.7917,6.1709,25.0026,,19.633,17.2211,19.3332,18.5643,12.8897,4.9833,2.4593,,33.0261,8.084,,14.7433,15.1787,36.3046,,27.8503,,15.0126,21.1133,6.2417,14.458,8.1266,1.4559,16.7933,33.5488,8.4929,15.7847,28.8701,,30.5067,21.9022,5.6249,23.7142,10.4301,11.0889,19.2091,11.266,1.3593,13.2634,,33.5394,26.7007,32.7698,,30.5914,,9.3919,,30.13,15.7862,,13.0915,22.4058,,
4/16/1998,,,,3.8327,3.3502,31.2163,33.9622,16.1496,4.1377,8.1545,0.7917,6.206,24.4192,,19.4939,17.5047,18.8513,18.2684,12.8196,4.8342,2.4224,,33.4769,7.9382,,15.0522,15.0139,36.1661,,27.5867,,14.6085,20.8059,6.0622,14.1784,8.0656,1.4068,16.875,33.4304,8.3398,15.5671,28.7033,,30.2496,21.9828,5.4481,22.2833,10.2394,10.9627,19.0662,11.0925,1.3383,13.3154,,33.8629,26.4848,32.2235,,30.3791,,9.191,,31.38,15.951,,14.0371,21.8946,,
4/17/1998,,,,3.8404,3.4804,31.0643,34.4043,16.3106,4.1377,8.1253,0.7942,6.2333,25.5235,,19.7309,17.7298,19.3043,18.3735,12.7396,4.8922,2.4674,,33.3372,8.0371,,15.1785,15.2997,36.7199,,27.8143,,14.6787,21.7281,6.1385,14.0623,8.1876,1.4483,16.9338,33.1047,8.307,15.9029,29.019,,30.1353,22.448,5.4122,22.3719,10.4607,10.9228,19.1125,11.0786,1.3672,13.2634,,33.938,26.8466,32.1886,,30.4739,,9.3278,,31.5,15.8587,,13.9756,21.9534,,
4/20/1998,,,,3.9434,3.4511,31.3176,34.1224,16.3479,4.127,8.1545,0.8204,6.2191,26.0756,,19.4339,17.9234,19.126,18.2186,12.3805,4.8798,2.4705,,32.8592,8.1334,,14.9492,15.1016,36.8583,,27.3651,,14.8386,21.1754,6.3964,14.5424,8.1876,1.4295,16.6298,33.3416,8.255,15.8357,28.7778,,29.9354,22.293,5.4009,21.9338,10.4159,11.2152,20.1512,10.9669,1.3593,13.0729,,33.8629,26.8466,31.6423,,30.163,,9.2012,,30.25,15.9823,,13.9189,21.6955,,
4/21/1998,,,,3.9358,3.5381,31.7738,34.0006,16.3479,4.0826,8.3284,0.8283,6.1173,25.7839,,19.7689,17.9234,19.1838,17.9061,12.3104,4.8798,2.4674,,33.2244,8.1022,,14.7831,15.0911,37.5505,,28.1138,,15.0126,21.9308,6.8875,14.8062,8.2803,1.3859,16.607,33.6081,8.3398,15.868,28.9267,,30.0496,21.8278,5.3299,21.8499,10.5195,11.2152,19.9813,11.1424,1.3383,13.1552,,33.7589,26.7357,31.4621,,29.9507,,9.3075,,31,16.1273,,13.8574,21.8674,,
4/22/1998,,,,3.904,3.5381,31.9004,33.9622,16.5434,4.127,8.2515,0.8358,6.0341,25.5912,,19.7309,17.8694,19.3669,17.9587,12.5643,4.9181,2.3607,,32.6338,8.0033,,14.5539,14.9385,37.2044,,27.5508,,14.2409,22.3396,6.6936,14.9196,8.3096,1.3992,17.1593,34.0522,8.1867,15.8868,28.4412,,30.7352,22.3674,5.2231,21.5003,10.6655,10.9627,20.4176,11.1424,1.3383,13.2894,,33.0368,26.5198,31.1715,,30.4966,,9.4764,,31.63,16.0647,,13.7108,21.7272,,
4/23/1998,,,,3.8238,3.5235,32.0271,33.001,16.6871,4.1057,8.1638,0.8333,5.8907,25.7839,,19.5319,17.7298,19.0923,17.6987,12.6176,4.8539,2.3634,,32.1829,8.0371,,14.1818,14.807,36.7545,,27.2154,,13.9603,22.2579,6.6028,14.822,8.2657,1.3689,16.8521,34.2891,7.9132,15.3306,28.069,,30.7352,21.7099,5.0104,20.9177,10.3289,10.5508,19.7882,11.1284,1.3304,12.9646,,32.4938,26.193,30.1892,,30.1896,,9.4122,,30.5,16.1471,,13.5926,21.9805,,
4/24/1998,,,,3.7844,3.5235,31.647,32.4819,16.3652,4.0826,8.1545,0.8346,5.8502,25.461,,19.0389,17.6713,18.6441,17.4747,12.7663,4.6851,2.3859,,32.0116,8.0528,,14.0556,14.707,36.7199,,26.5027,,13.6966,22.3004,6.6296,14.7059,8.112,1.3556,16.3226,33.46,7.6234,15.0458,27.4912,,30.3924,20.8601,4.8922,20.4796,9.7545,10.2186,19.8848,11.0546,1.3304,12.6139,,32.0606,25.4985,30.0787,,29.4768,,9.4764,,30.5,16.157,,13.4177,21.6683,,
4/27/1998,,,,3.6737,3.4226,31.267,32.2,15.9168,3.9939,8.0007,0.8387,5.8228,25.0703,,17.9519,17.5587,18.0128,17.4913,12.5643,4.3486,2.3773,,30.7447,7.8081,,13.6005,14.4563,36.27,,25.8678,,13.2757,22.199,6.4357,14.2127,8.051,1.3516,16.2409,32.8678,7.3992,14.5918,26.8598,,30.0782,20.5872,4.8922,20.2745,9.8275,9.7203,19.4021,11.0287,1.3015,12.4234,,31.4136,24.9148,29.3173,,28.6238,,9.2332,,30.5,16.0449,,13.1813,20.7363,,
4/28/1998,,,,3.7208,3.4696,30.9122,31.8411,15.9168,3.9726,8.0207,0.8333,5.7473,24.5494,,17.8539,17.6983,17.8876,17.0074,12.7046,4.4522,2.3972,,30.3209,7.8575,,13.6204,14.2248,35.7854,,25.6043,,13.155,22.1369,6.5512,13.8645,8.0827,1.3747,15.9762,32.8678,7.1777,14.7933,27.5478,,30.4495,20.3143,5.0577,19.9855,9.6651,9.7203,19.6454,10.9669,1.2936,12.8564,,31.1941,24.623,29.3871,,27.9831,,9.2113,,34.06,15.9312,,13.03,20.7951,,
4/29/1998,,,,3.7373,3.4356,31.1149,32.0782,15.8622,4.0383,8.0776,0.8358,5.7539,24.7109,,17.895,17.7298,18.3694,17.1457,12.8364,4.4656,2.4449,,30.4336,7.7639,,13.4145,14.4335,37.239,,25.9816,,12.8379,22.5032,6.7163,13.8988,8.1266,1.365,16.0579,32.6309,7.3992,15.3494,27.6788,,30.3067,20.5562,5.4774,20.0135,10.1535,9.3415,19.7651,11.0666,1.31,13.2634,,31.8411,24.7339,29.5731,,28.6958,,9.3075,,34.5,15.951,,13.0584,21.2159,,
4/30/1998,,,,3.8722,3.4842,31.419,32.0782,16.3652,4.0613,8.3668,0.8413,5.7473,24.8098,,18.4669,17.7838,18.6441,17.613,13.0216,4.4004,2.5183,,30.659,7.8135,,14.1818,14.9385,37.6889,,26.2392,,12.9249,23.0558,6.6129,14.4105,8.1437,1.3689,15.8127,32.9862,7.5031,15.5832,28.1077,,30.1925,20.8682,5.6136,20.7406,10.1983,9.7601,20.9002,11.1284,1.31,13.4237,,32.748,24.6931,29.7533,,29.6664,,9.2434,,34.44,16.2196,,13.2664,22.1796,,
5/1/1998,,,,3.8722,3.5174,31.5456,33.1612,16.4198,4.072,8.3853,0.8596,5.8228,24.3515,,18.6249,17.6713,18.7019,17.7845,13.0738,4.3362,2.5097,,30.5733,7.6985,,13.9726,14.9052,37.1352,,26.3889,,13.0484,22.8727,6.677,14.6901,8.1437,1.3819,16.6887,32.7197,7.3144,15.4488,28.2357,,30.7352,21.1802,5.4179,20.3351,10.2124,9.8,20.8732,11.3418,1.31,14.0472,,32.9617,25.0958,30.224,,29.8104,,9.4764,,34.5,16.2921,,13.2097,22.1796,,
5/4/1998,,,,3.8556,3.5514,31.6977,32.7639,16.3106,4.0383,8.5776,0.8542,5.9115,24.2212,,18.3879,17.6443,18.6441,17.8896,12.9765,4.4263,2.3918,,30.8844,7.8449,,13.9526,14.7947,37.4813,,26.7243,,13.1017,22.441,6.6129,14.4764,8.234,1.4331,16.6691,33.5784,7.3308,15.3817,28.7956,,30.7352,21.7232,5.2704,20.3351,10.0497,9.4678,20.8732,11.4275,1.3139,13.7224,,32.8578,25.0607,30.224,,29.7839,,9.7397,,34.63,16.4041,,13.1199,22.2068,,
5/5/1998,,,,3.8327,3.5321,31.3176,32.6421,16.0778,4.0383,8.5207,0.8596,5.9115,24.2212,,17.8729,17.7838,18.4321,17.9227,12.8356,4.3486,2.4255,,30.3209,7.7639,,14.0556,14.6088,36.9967,,26.5027,,12.7846,22.6045,6.5365,14.2443,8.2803,1.4162,16.7116,33.0455,7.2461,15.516,28.6825,,30.4495,21.5297,5.2704,20.5682,9.8304,9.222,20.5836,11.5651,1.3139,13.4237,,32.748,25.3526,29.9334,,29.147,,9.5186,,35.13,16.1685,,12.9449,22.0665,,
5/6/1998,,,,3.7844,3.4981,30.9375,32.2384,15.9168,4.0613,8.4715,0.8646,5.9323,23.7681,,17.8539,17.6713,17.6466,17.8038,12.6241,4.4397,2.403,,29.6446,7.6174,,13.7865,14.565,37.239,,26.4248,,12.8547,22.3625,6.3815,13.9489,8.2657,1.3819,16.8946,33.5488,7.0765,15.7525,27.9588,,31.335,20.8682,5.3536,20.158,9.8446,8.9695,20.3674,11.5651,1.3238,13.4496,,32.4938,25.4985,29.4278,,29.5716,,9.3919,,35.5,16.0037,,12.8835,22.0348,,
5/7/1998,,,,3.7602,3.5414,30.48,31.9629,15.8967,4.0383,8.6638,0.8333,5.9049,23.7004,,18.053,17.5587,17.8876,17.4913,12.7214,4.5433,2.3467,,29.4462,7.6985,,13.7865,14.3563,36.7199,,26.4248,,12.8211,21.8098,6.1232,13.7009,8.1876,1.3632,16.7312,32.5717,7.2461,15.8519,27.5299,,30.6781,20.5562,5.3829,20.5076,10.2431,9.222,20.4408,11.4774,1.3198,13.4496,,32.2801,25.3876,28.6605,,29.5716,,9.2754,,34.88,15.7665,,12.7653,22.5733,,
5/8/1998,,,,3.7373,3.5367,30.7088,32.3602,16.0404,4.0383,8.6746,0.8517,5.9728,24.5494,,18.1099,17.6443,18.0996,17.5964,12.8891,4.4781,2.3945,,29.8429,7.7952,,13.9327,14.5878,37.2752,,26.317,,12.9445,21.9505,6.0963,13.6851,8.3267,1.3595,17.058,33.2823,7.2816,15.7686,27.9766,,30.7923,20.8682,5.4538,20.4516,10.5661,9.1754,20.8269,11.6409,1.3403,13.7744,,32.6036,25.6094,29.0267,,29.9052,,9.4966,,35.5,15.8489,,12.822,22.347,,
5/11/1998,,,,3.6813,3.5321,31.0647,31.8027,15.9686,4.0099,8.7407,0.8462,5.8984,23.8983,,17.9519,17.8424,18.5526,17.8536,12.9413,4.2969,2.313,,29.9827,7.7639,,13.8696,14.5878,37.2752,,26.1254,,13.0848,21.993,6.0198,13.6007,8.051,1.3538,16.8521,33.312,7.1777,15.7175,27.9588,,30.7352,20.7496,5.4831,20.2745,10.4789,9.0559,20.5373,11.4654,1.3324,13.8567,,32.7827,25.6094,29.172,,30.163,,9.4122,,36.56,15.9823,,12.9733,22.4873,,
5/12/1998,,,,3.6813,3.5128,31.2681,31.7194,16.3652,4.0045,8.693,0.8229,5.9662,24.4817,,17.9929,17.7838,18.5236,17.6821,12.8186,4.2969,2.3184,,29.5589,7.7482,,14.0357,14.6316,37.2405,,26.3889,,13.0484,22.4214,6.0715,14.0465,8.0973,1.3292,16.8521,33.5488,7.1449,15.8196,27.7712,,30.5352,20.8308,5.3772,20.5355,10.7005,9.0957,20.6801,11.4156,1.3403,13.6402,,32.9617,25.9362,29.0616,,30.3298,,9.4122,,36.56,16.0449,,12.7369,22.1479,,
5/13/1998,,,,3.7373,3.59,31.2172,31.9693,16.3479,3.9726,8.6746,0.8125,6.021,24.4817,,17.6959,17.7568,18.3405,17.7112,12.6157,4.271,2.3323,,29.5904,7.7639,,14.2848,14.8386,37.5528,,26.6165,,13.0652,22.7092,6.2265,13.9964,8.0827,1.3689,16.9959,33.46,7.1777,15.8196,28.1255,,30.5352,20.9868,5.3299,20.5076,10.7878,9.222,20.9697,11.3657,1.3529,13.2634,,32.8924,26.0062,29.0267,,30.2351,,9.4122,,37,15.8802,,12.6802,21.9534,,
5/14/1998,,,,3.7208,3.7931,30.963,32.0528,16.9228,3.9282,8.7407,0.815,6.0067,24.7421,,17.7149,17.7568,18.1622,17.6251,12.6594,4.1353,2.3634,,29.5589,7.8292,,14.7001,14.7509,37.5875,,26.1673,,13.2672,23.4843,6.1748,13.9805,8.0656,1.3595,16.6691,33.4008,7.3308,15.8519,28.4978,,30.8494,21.1428,5.2704,20.8012,10.5968,9.222,21.0663,11.2431,1.3609,13.3154,,32.6383,25.9012,28.8465,,30,,9.4122,,36.25,15.8901,,12.6518,21.9217,,
5/15/1998,,,,3.8086,3.8602,30.0986,31.8922,16.6152,3.9726,8.6838,0.8283,5.9805,25.1328,,17.579,17.5857,17.4394,17.5389,12.5804,4.155,2.3098,,29.0539,7.6828,,15.1585,14.4878,37.3793,,25.8259,,13.2841,22.8727,6.1996,13.9489,8.0364,1.3498,16.5253,33.4896,7.0765,15.5509,28.5544,,30.7066,20.8682,5.1702,20.7126,10.5826,9.1356,20.2477,11.3432,1.3483,14.2377,,32.4592,26.0821,28.8058,,29.6436,,9.3177,,36.13,15.7566,,12.6234,21.6955,,
5/18/1998,,,,3.7373,3.8649,29.7682,31.2496,16.7791,3.8608,8.5007,0.8229,5.8633,25.263,,17.3799,17.4732,17.4972,17.2945,12.5184,4.155,2.2707,,28.4047,7.5834,,15.0755,14.4668,37.2405,,25.6163,,13.1603,22.647,6.0963,14.2944,7.9754,1.3386,16.5874,33.46,7.1093,15.3145,28.5544,,30.5067,20.7871,5.2827,20.5076,10.5826,8.8432,20.2477,11.5676,1.3403,14.3157,,32.9964,26.1696,28.335,,29.1925,,9.0965,,33.75,15.488,,12.77,21.7543,,
5/19/1998,,,,3.7602,3.9521,29.0818,31.0889,16.8308,3.9282,8.5207,0.8254,5.8228,26.1746,,17.361,17.5587,17.8297,17.4334,12.4662,4.2327,2.2396,,27.6156,7.6828,,15.3645,14.5317,37.1711,,25.8086,,13.3376,22.9119,6.1872,14.6743,7.9607,1.3516,16.5056,33.5488,6.9562,15.7686,28.8701,,30.7066,20.8682,5.4027,20.5495,10.5968,8.6373,20.1743,11.6176,1.3443,14.5062,,33.0368,26.3162,28.3002,,29.1204,,9.1269,,33.75,15.6528,,12.77,21.6955,,
5/20/1998,,,,3.6813,4.0146,29.0818,30.8448,16.8854,3.9939,8.5299,0.8125,5.767,25.8464,,16.789,17.3066,17.5105,17.2945,12.572,4.1353,2.2567,,29.0269,7.7795,,15.5107,15.0262,37.591,,26.5178,,13.3714,23.0362,6.1356,14.9539,7.9144,1.3456,16.4043,33.5784,7.1449,15.6181,28.7539,,30.6495,21.0617,5.3914,20.5495,10.4789,8.6373,20.3674,11.6176,1.3483,14.5062,,32.9964,26.3514,28.5908,,29.2872,,9.0847,,33.94,15.9593,,12.7133,21.7814,,
5/21/1998,,,,3.7055,4.0239,29.0564,30.9668,17.443,4.017,8.5099,0.75,5.6844,25.7995,,16.5899,17.3606,17.752,17.3806,12.6241,4.0898,2.2567,,29.4462,7.7142,,15.9658,15.07,37.1017,,26.2594,,13.1603,22.5849,6.0715,14.8879,7.8387,1.3435,16.3618,33.4008,7.1093,15.7525,28.4364,,30.6781,20.9056,5.3847,20.4606,10.2572,8.3914,20.5141,11.5175,1.3569,14.4802,,32.9617,26.5332,28.6257,,28.9802,,8.9699,,33.94,15.8865,,12.9781,21.1887,,
